mmsi,timestamp,lon,lat,speed,heading,speed_change,stop_duration,wind_speed,wave_height,rainfall,visibility,zone_type,alert_sent,historical_pattern,label
V1124,05-01-2025,76.99649559,7.571796964,8.666596841,181.6707563,2.24,0,10.05494541,3.782031584,70.73494931,8.241912851,Restricted Zone,no,clean,safe
V1125,01-01-2025,79.43831268,7.593978485,17.19466539,189.3199601,6.16,0,12.17412794,3.759384354,41.99989773,5.333672517,Protected Area,yes,clean,crossed
V1125,02-01-2025,78.09172787,7.927481702,16.65980496,82.52523285,-0.53,3.56,6.451105318,3.256379194,71.54515716,5.680266572,Fishing Zone,no,clean,safe
V1125,03-01-2025,79.53955609,9.694078077,11.67701793,28.73222751,-4.98,0,2.944479408,0.982836964,0.141517438,4.969203493,Fishing Zone,yes,clean,crossed
V1125,04-01-2025,76.83856117,7.677985151,12.42048028,90.49717146,0.74,4.99,23.99750534,2.492377921,78.72973858,9.741256134,Protected Area,no,clean,safe
V1125,05-01-2025,78.30596102,8.247657751,6.729395618,349.0531138,-5.69,0,14.88724574,2.458012891,6.549334195,5.078584075,Fishing Zone,yes,clean,high_risk
V1126,01-01-2025,79.61348394,9.944538126,10.00608992,305.996768,-3.09,0,24.59532512,2.643052702,98.89040455,9.001794521,Protected Area,yes,clean,crossed
V1126,02-01-2025,81.20670745,9.597268858,10.75791399,18.6016664,0.75,0,17.74036866,2.088539797,91.24489426,4.35806464,Restricted Zone,yes,clean,crossed
V1126,03-01-2025,80.64728228,9.438526482,10.88228096,148.3109599,0.12,0,15.97239758,2.152240914,17.2821522,6.046975418,Restricted Zone,yes,clean,crossed
V1126,04-01-2025,79.42171612,9.634045861,7.18914918,64.79556686,-3.69,0,15.11539974,3.203490068,13.14048859,2.887345096,Protected Area,yes,clean,crossed
V1126,05-01-2025,80.55345528,10.17426545,16.40505141,185.7939757,9.22,0,4.644719434,1.762724512,78.95598681,1.266004941,Fishing Zone,yes,clean,crossed
V1127,01-01-2025,81.17973331,8.840211864,3.850306726,156.2215569,-1.29,0,23.5960569,2.126999368,1.1787237,9.592692533,Restricted Zone,yes,frequent_crosser,crossed
V1127,02-01-2025,79.06618439,8.911908548,10.40437362,125.8374896,6.55,3.8,9.464463851,2.889701217,33.80843993,9.918025859,Restricted Zone,yes,frequent_crosser,high_risk
V1127,03-01-2025,78.01830388,7.150829457,12.27919505,327.143445,1.87,0,10.98901045,2.677085962,67.71546036,2.15142455,Fishing Zone,no,frequent_crosser,safe
V1127,04-01-2025,81.0942909,9.27955345,7.055853385,238.3667922,-5.22,0,22.85329364,1.011827993,48.69939378,4.474594529,Restricted Zone,yes,frequent_crosser,crossed
V1127,05-01-2025,77.46689414,8.035629422,16.0472895,308.9930738,8.99,0,11.7921316,3.575869901,94.75228691,7.769412011,Protected Area,no,frequent_crosser,safe
V1128,01-01-2025,79.89392202,9.352054831,13.42463806,202.9103364,5.86,0,14.25666402,2.062815237,62.0594204,9.619624926,Fishing Zone,yes,rare_crosser,crossed
V1128,02-01-2025,81.24808749,8.764013,12.37221366,235.1227549,-1.05,0,6.982405696,2.154483588,7.247927015,2.4409688,Restricted Zone,yes,rare_crosser,crossed
V1128,03-01-2025,78.65580053,7.930894433,13.13682913,215.1489933,0.76,0,24.59006223,3.952981467,43.85397847,1.131309639,Protected Area,yes,rare_crosser,high_risk
V1128,04-01-2025,76.51371478,7.137471372,12.42399263,72.32617751,-0.71,2.38,10.58520778,3.252288632,17.84342377,4.888985471,Restricted Zone,no,rare_crosser,safe
V1128,05-01-2025,80.38717096,10.35959957,13.02345476,341.477785,0.6,0,24.16969903,3.21710057,11.78098182,4.27785283,Protected Area,yes,rare_crosser,crossed
V1129,01-01-2025,77.27149607,7.872088317,3.402958939,280.9542552,-11.49,0,20.116448,0.902986197,23.41284911,7.350753946,Fishing Zone,no,frequent_crosser,safe
V1129,02-01-2025,78.20209612,8.359259884,3.295814351,208.9201718,-0.11,0,22.13561937,1.667755415,49.11053763,5.839232131,Protected Area,no,frequent_crosser,safe
V1129,03-01-2025,79.7668172,7.161622073,17.3059657,11.09741504,14.01,0,3.6830203,3.685753378,24.58898114,6.731853132,Protected Area,yes,frequent_crosser,crossed
V1129,04-01-2025,79.77117965,7.437534541,10.73374136,156.1258714,-6.57,0,16.18024639,2.878787537,99.79654242,4.994275919,Restricted Zone,yes,frequent_crosser,crossed
V1129,05-01-2025,80.51350563,9.857284787,3.414196857,179.4006062,-7.32,0,2.572561722,1.45324515,37.73272194,8.484088037,Fishing Zone,yes,frequent_crosser,crossed
V1130,01-01-2025,76.65693407,7.178086018,7.166678682,212.8511196,-6.55,3.92,24.81215857,3.621080122,28.37117329,4.48767367,Protected Area,no,frequent_crosser,safe
V1130,02-01-2025,80.62962775,10.16128411,6.575423677,327.7530582,-0.59,0,22.12468556,3.672908703,89.20351153,7.370855975,Protected Area,yes,frequent_crosser,crossed
V1130,03-01-2025,80.66224558,9.586686694,6.824500476,134.8762666,0.25,3.01,4.804599226,1.022342544,76.03129338,7.519898351,Protected Area,yes,frequent_crosser,crossed
V1130,04-01-2025,76.83534297,7.596189731,10.5885677,317.6563263,3.76,0,4.503022378,3.069046059,50.3113199,5.231133502,Protected Area,no,frequent_crosser,safe
V1130,05-01-2025,77.53619951,7.903836313,11.57930159,29.57679024,0.99,0,18.41641346,2.516846344,58.52311986,8.209042204,Fishing Zone,no,frequent_crosser,safe
V1131,01-01-2025,81.25307496,9.274662289,8.698057718,2.543877563,0.56,0,15.26479597,3.62180079,40.18693841,8.369134423,Protected Area,yes,frequent_crosser,crossed
V1131,02-01-2025,79.8368098,8.575418384,15.21883193,335.5968181,6.52,4.27,10.85193827,3.514647036,48.06579349,4.546440098,Restricted Zone,yes,frequent_crosser,crossed
V1131,03-01-2025,78.26394303,7.029472275,13.0682141,334.1972172,-2.15,0,15.48065696,1.587978875,88.04637963,9.339161915,Fishing Zone,no,frequent_crosser,safe
V1131,04-01-2025,78.95505722,7.217080686,11.59839495,193.4230789,-1.47,0,15.64554674,2.254477361,99.60681211,5.212177003,Protected Area,yes,frequent_crosser,high_risk
V1131,05-01-2025,76.52473445,7.269517462,13.49747369,130.2535353,1.9,0,15.68297134,2.376734153,78.36363366,3.089435837,Restricted Zone,no,frequent_crosser,safe
V1132,01-01-2025,77.87814634,7.21596214,15.00609533,50.2893465,2.15,2.66,6.64989278,0.630980532,16.22271001,8.800485893,Protected Area,no,rare_crosser,safe
V1132,02-01-2025,77.73585854,7.678932274,11.15978706,68.37065577,-3.85,0,7.561732135,0.569363703,7.897995493,9.296021126,Restricted Zone,no,rare_crosser,safe
V1132,03-01-2025,77.81422559,7.075082827,8.304626143,180.6362911,-2.86,2.29,9.354999002,0.967004068,28.95496663,2.381317363,Protected Area,no,rare_crosser,safe
V1132,04-01-2025,77.02170989,7.261869058,5.892859922,219.1006032,-2.41,0,12.46092317,3.83794521,21.11209282,1.655721645,Protected Area,no,rare_crosser,safe
V1132,05-01-2025,81.28822945,10.07893212,5.995783014,180.6015912,0.1,0,17.1048088,1.648624768,96.8879345,9.597163348,Restricted Zone,yes,rare_crosser,crossed
V1133,01-01-2025,79.82147256,7.239021123,12.79989494,332.4325163,-1.93,2.31,22.7910311,2.923752099,60.0005825,7.74974932,Fishing Zone,yes,rare_crosser,crossed
V1133,02-01-2025,80.37456741,10.20644555,9.482474744,94.94531445,-3.32,0,16.5778739,1.973167941,94.89778963,6.327200515,Protected Area,yes,rare_crosser,crossed
V1133,03-01-2025,79.18340123,7.480858605,10.8781605,130.279529,1.4,1.47,6.398504086,2.184852678,72.68858242,6.455825694,Fishing Zone,yes,rare_crosser,high_risk
V1133,04-01-2025,79.89837655,10.48882815,7.692120536,259.3072765,-3.19,0,21.24374099,1.157554492,95.51075001,5.087769094,Fishing Zone,yes,rare_crosser,crossed
V1133,05-01-2025,76.8761576,7.145129861,7.110243235,126.6634415,-0.58,0,21.00397595,3.354282748,72.31263091,4.753651851,Fishing Zone,no,rare_crosser,safe
V1134,01-01-2025,78.45343037,8.487580187,6.25599372,285.1166061,0.9,0,2.838799715,1.044806056,18.86105815,2.183288987,Fishing Zone,yes,frequent_crosser,high_risk
V1134,02-01-2025,76.95671835,7.967803385,6.525263524,231.5537993,0.27,0,3.507552597,1.457790454,15.96249645,2.270289957,Protected Area,no,frequent_crosser,safe
V1134,03-01-2025,79.14609792,7.663692587,17.22099188,17.73729664,10.7,0,19.47923841,3.109704298,21.23582269,8.804075369,Fishing Zone,yes,frequent_crosser,high_risk
V1134,04-01-2025,79.69825515,10.08689797,12.12152128,167.6270235,-5.1,0,2.089918173,3.747554557,20.22116787,1.216436626,Restricted Zone,yes,frequent_crosser,crossed
V1134,05-01-2025,76.56012319,8.694757661,13.03911937,62.60048989,0.92,0,23.59016163,0.952265279,86.98471523,5.272436065,Restricted Zone,no,frequent_crosser,safe
V1135,01-01-2025,78.27299497,7.900392834,8.967553973,157.5255806,-0.93,2.78,23.78131288,1.681436324,30.99846434,9.340770229,Protected Area,no,frequent_crosser,safe
V1135,02-01-2025,78.84076362,7.340634418,16.63706101,146.2631815,7.67,0,15.34224777,3.295230025,57.71007519,8.82965579,Restricted Zone,yes,frequent_crosser,high_risk
V1135,03-01-2025,76.75502152,7.4859257,4.034611986,21.19288695,-12.6,0,22.3481518,3.406772785,22.25834328,3.246048273,Fishing Zone,no,frequent_crosser,safe
V1135,04-01-2025,78.68332023,8.65392412,15.82016971,194.2538675,11.79,0,13.59766995,3.620735131,81.2356155,5.258388435,Fishing Zone,yes,frequent_crosser,high_risk
V1135,05-01-2025,80.02427937,9.912817485,4.048061531,47.37509234,-11.77,0,7.084087739,3.716355874,68.86559024,1.986780214,Protected Area,yes,frequent_crosser,crossed
V1136,01-01-2025,79.33679637,9.756293198,7.725873522,240.4647131,-3.27,0,20.44694735,0.794965258,73.93953807,4.792801726,Restricted Zone,yes,rare_crosser,crossed
V1136,02-01-2025,77.43486544,7.620463655,15.49849922,254.2313372,7.77,0,15.75491983,0.660503533,71.71414217,8.507442096,Fishing Zone,no,rare_crosser,safe
V1136,03-01-2025,78.4614799,8.015354886,6.153979498,57.73250989,-9.34,4.11,15.52950797,1.385089051,15.63101239,7.841326668,Restricted Zone,yes,rare_crosser,high_risk
V1136,04-01-2025,76.53727751,7.197310389,12.43877009,59.45400038,6.28,4.56,11.1533896,2.250790584,31.91401151,5.156340194,Fishing Zone,no,rare_crosser,safe
V1136,05-01-2025,79.22683547,9.340289907,4.596353582,216.5705303,-7.84,0,7.015088729,0.549926565,58.80015794,9.095611494,Restricted Zone,yes,rare_crosser,crossed
V1137,01-01-2025,81.28670048,10.2613953,16.27063192,102.1270647,9.15,2.48,4.773697093,1.079944759,65.80700674,9.675343038,Restricted Zone,yes,rare_crosser,crossed
V1137,02-01-2025,76.63904986,8.012532204,15.05138029,229.5800522,-1.22,0,20.86104402,1.737974702,78.8952492,7.846449264,Protected Area,no,rare_crosser,safe
V1137,03-01-2025,81.19137228,9.699286165,8.01277152,269.4832145,-7.04,0,4.785011185,1.594130294,20.40129923,9.75580693,Fishing Zone,yes,rare_crosser,crossed
V1137,04-01-2025,81.46196995,8.385591563,13.11928857,129.231147,5.11,0,23.00173991,1.929358361,78.90691564,1.113463479,Restricted Zone,yes,rare_crosser,crossed
V1137,05-01-2025,81.10773944,10.214321,6.429991868,78.81404699,-6.69,0,6.193781108,3.450526382,73.6763457,5.642533744,Restricted Zone,yes,rare_crosser,crossed
V1138,01-01-2025,79.31976827,7.64404055,16.30952605,117.3843699,10.43,0,10.12191069,3.712331731,63.38975755,8.552611533,Fishing Zone,yes,frequent_crosser,crossed
V1138,02-01-2025,78.76579572,7.456616139,10.27009349,148.7565754,-6.04,0,5.310201902,2.003753003,21.4003772,2.663969357,Protected Area,yes,frequent_crosser,high_risk
V1138,03-01-2025,76.73119236,7.271174437,14.85112825,55.89200068,4.58,0,4.802774291,2.669767743,20.03160817,6.745368137,Fishing Zone,no,frequent_crosser,safe
V1138,04-01-2025,77.45096192,7.534901605,12.11033321,132.9410399,-2.74,0,15.05861369,3.642194725,55.69919218,1.230194719,Protected Area,no,frequent_crosser,safe
V1138,05-01-2025,79.88435533,9.336651616,15.14983623,71.32915539,3.04,1.22,14.38543101,1.243461809,99.8721366,3.646521872,Protected Area,yes,frequent_crosser,crossed
V1139,01-01-2025,79.61851155,7.176041036,17.65484915,182.0807509,8.08,2.24,11.91165706,1.87246185,60.75662174,7.190497004,Fishing Zone,yes,rare_crosser,crossed
V1139,02-01-2025,79.66891288,7.736265639,9.127120313,57.15688136,-8.53,0,22.82470292,0.55739989,32.69792597,6.21353252,Protected Area,yes,rare_crosser,crossed
V1139,03-01-2025,79.35432046,9.774649182,8.655053971,203.6035567,-0.47,0,20.56546289,3.223214895,32.73944218,7.609677273,Fishing Zone,yes,rare_crosser,crossed
V1139,04-01-2025,78.93920811,9.212025421,7.562552391,298.0471727,-1.09,0,12.89226243,0.69198278,68.20238402,5.207723585,Fishing Zone,yes,rare_crosser,high_risk
V1139,05-01-2025,77.76657656,7.879919455,16.16702608,154.9525034,8.6,0,10.12907499,3.780693828,29.82621759,7.559809101,Protected Area,no,rare_crosser,safe
V1140,01-01-2025,81.40160258,10.04531121,8.937833879,180.7752598,-1.53,3.2,23.68087129,2.65625875,16.94105362,9.746769981,Restricted Zone,yes,frequent_crosser,crossed
V1140,02-01-2025,76.5950317,7.860333382,17.02711482,273.3251416,8.09,0,3.91784922,3.849767361,62.1583169,3.916084526,Fishing Zone,no,frequent_crosser,safe
V1140,03-01-2025,77.64773961,8.04893488,3.705749637,202.1206417,-13.32,0,21.98302102,2.405621658,54.44555136,2.091746066,Restricted Zone,no,frequent_crosser,safe
V1140,04-01-2025,78.60414017,7.238409548,5.028300052,299.7283864,1.32,4.67,24.20779158,2.608637343,78.50492466,6.684740035,Restricted Zone,yes,frequent_crosser,high_risk
V1140,05-01-2025,79.25517176,7.008254765,14.63843434,315.5967946,9.61,0,3.765914163,1.252714499,50.11742172,4.303571981,Fishing Zone,yes,frequent_crosser,crossed
V1141,01-01-2025,77.70230137,7.347921597,5.278537588,26.3506193,-5.99,1.78,16.65467386,2.900066489,67.888929,3.619799025,Fishing Zone,no,frequent_crosser,safe
V1141,02-01-2025,79.46823537,7.621016046,5.519423122,16.3805594,0.24,1.98,13.12985022,0.622375126,11.23969047,6.601826274,Restricted Zone,yes,frequent_crosser,crossed
V1141,03-01-2025,78.49426487,9.013532888,13.33887003,2.808918444,7.82,0,17.09164147,2.735989876,75.18163603,1.712642279,Protected Area,yes,frequent_crosser,high_risk
V1141,04-01-2025,78.38109062,8.199637793,17.39226943,76.52353,4.05,0,21.54852773,2.353597144,25.71786641,2.96846661,Restricted Zone,yes,frequent_crosser,high_risk
V1141,05-01-2025,78.36359021,7.254556772,7.270173056,177.4126937,-10.12,0,4.612031189,3.917290424,5.858237965,7.439782859,Restricted Zone,yes,frequent_crosser,high_risk
V1142,01-01-2025,78.91316349,8.865635417,5.795632583,11.94434839,0.69,0,16.33462512,2.798760734,73.27760363,5.677071192,Restricted Zone,yes,rare_crosser,high_risk
V1142,02-01-2025,79.63549734,8.987655578,4.710481366,301.4551937,-1.09,1.67,17.31950951,0.544165992,37.46578907,6.40273103,Restricted Zone,yes,rare_crosser,crossed
V1142,03-01-2025,77.57347485,7.928545188,4.141197631,84.03706886,-0.57,0,6.29875164,2.078038751,16.01773229,2.327998943,Fishing Zone,no,rare_crosser,safe
V1142,04-01-2025,79.31999753,9.539413259,5.484364643,343.6445678,1.34,0,22.48235966,2.229376032,2.657231764,7.743699676,Fishing Zone,yes,rare_crosser,crossed
V1142,05-01-2025,78.50445672,8.769378341,4.694096491,155.8823007,-0.79,4.69,18.94766212,3.835797325,0.705932214,3.878727703,Protected Area,yes,rare_crosser,high_risk
V1143,01-01-2025,80.87336435,9.639043425,9.484653627,84.19028104,-0.59,0,2.938305118,2.506803047,8.36693606,7.171925204,Protected Area,yes,frequent_crosser,crossed
V1143,02-01-2025,78.30507003,7.69085219,12.12501561,101.1642814,2.64,0,2.631779062,1.628231732,31.97289035,5.748559723,Restricted Zone,yes,frequent_crosser,high_risk
V1143,03-01-2025,78.56430219,8.712859042,3.934271205,281.4008836,-8.19,3.02,12.3979377,2.222481196,73.3836554,6.032192758,Restricted Zone,yes,frequent_crosser,high_risk
V1143,04-01-2025,77.63610905,7.082937626,9.742591157,98.1366062,5.81,0,9.814077411,2.284779178,32.1930694,7.460975543,Fishing Zone,no,frequent_crosser,safe
V1143,05-01-2025,78.70932983,8.59096848,11.9241448,159.3687198,2.18,0,14.61545174,2.47647746,11.78048465,7.206443004,Fishing Zone,yes,frequent_crosser,high_risk
V1144,01-01-2025,76.81605467,7.676471337,3.415325809,322.340815,-1.69,0,3.678907934,2.662828405,3.954025629,1.26523186,Protected Area,no,frequent_crosser,safe
V1144,02-01-2025,76.70728705,8.101793358,3.992148966,168.8629442,0.58,0,21.68480284,2.161165325,7.763989805,1.79843934,Fishing Zone,no,frequent_crosser,safe
V1144,03-01-2025,78.69966622,8.524705706,10.65322684,145.9940313,6.66,0,5.761134964,3.843643049,79.31672354,8.465130035,Protected Area,yes,frequent_crosser,high_risk
V1144,04-01-2025,78.03952791,8.042169071,13.27109989,338.412118,2.62,0,15.28363274,3.69869896,9.979844091,7.777572569,Protected Area,no,frequent_crosser,safe
V1144,05-01-2025,78.51058553,8.536423407,16.53178796,210.4097187,3.26,0,14.98336993,3.082277243,9.64332855,1.351094828,Fishing Zone,yes,frequent_crosser,high_risk
V1145,01-01-2025,78.03211815,7.262854969,16.49245006,313.2006051,6.99,0,4.965535353,1.033996432,20.56357231,1.037767867,Restricted Zone,no,frequent_crosser,safe
V1145,02-01-2025,81.42587966,10.35038236,7.580005272,181.728568,-8.91,1.65,17.11372653,1.629083593,18.95965392,2.338915896,Restricted Zone,yes,frequent_crosser,crossed
V1145,03-01-2025,81.08703068,9.226388406,12.6649928,65.73101484,5.08,2.07,20.02832554,1.762663185,50.20313002,2.571864805,Protected Area,yes,frequent_crosser,crossed
V1145,04-01-2025,81.28658382,9.16789705,16.14611278,68.4627795,3.48,0,18.11350855,3.621122099,62.70158888,2.47068167,Protected Area,yes,frequent_crosser,crossed
V1145,05-01-2025,79.5321335,8.849779964,14.48686145,103.0254521,-1.66,0,17.57856956,1.369616829,55.72367551,3.871856127,Protected Area,yes,frequent_crosser,crossed
V1146,01-01-2025,80.05056358,9.109836785,11.29610509,199.028528,2.83,3.65,5.818497458,3.899252538,47.33211566,4.001412807,Fishing Zone,yes,clean,crossed
V1146,02-01-2025,80.65217952,9.999106587,16.42431206,338.0675887,5.13,0,21.5982923,1.93853993,19.44316793,3.431527332,Fishing Zone,yes,clean,crossed
V1146,03-01-2025,79.14089531,8.468565357,16.30341319,70.18497803,-0.12,0,8.346574144,1.773322007,79.92126176,2.054739987,Restricted Zone,yes,clean,high_risk
V1146,04-01-2025,80.85631403,10.26905365,4.260790796,37.89104498,-12.04,0,8.739639646,2.486701777,47.80512574,3.599370141,Fishing Zone,yes,clean,crossed
V1146,05-01-2025,79.65888228,8.860175114,7.489239288,308.2656454,3.23,4.07,7.465651904,0.883812291,36.7087484,2.452780132,Fishing Zone,yes,clean,crossed
V1147,01-01-2025,79.70840678,7.607731228,6.775130025,139.4622632,-8.01,1.71,5.991177133,2.043244906,20.42974481,2.929669051,Restricted Zone,yes,frequent_crosser,crossed
V1147,02-01-2025,79.59160555,10.08753352,8.619857844,232.2530166,1.84,0,7.516905886,0.507350361,46.47177183,8.285689384,Protected Area,yes,frequent_crosser,crossed
V1147,03-01-2025,79.34417999,10.21090469,16.46527233,17.53800006,7.85,0,7.981734033,3.09052583,99.764216,1.231399652,Restricted Zone,yes,frequent_crosser,crossed
V1147,04-01-2025,76.95895037,7.878479208,17.6953839,325.4720546,1.23,1.95,14.30667133,2.881940699,97.84789859,9.457927849,Protected Area,no,frequent_crosser,safe
V1147,05-01-2025,77.5279405,7.166060418,15.26955097,25.56412586,-2.43,2.07,2.30466458,1.972514269,74.34459969,4.503308237,Restricted Zone,no,frequent_crosser,safe
V1148,01-01-2025,78.04755762,7.358539474,15.18076085,287.63267,6.4,4.18,15.74758957,2.950187364,3.697408278,4.043488287,Protected Area,no,frequent_crosser,safe
V1148,02-01-2025,78.6888534,8.224986956,3.134830747,38.69319561,-12.05,0,5.19224236,3.968281494,8.139664989,1.396899343,Protected Area,yes,frequent_crosser,high_risk
V1148,03-01-2025,81.14177936,9.173444077,9.234359196,358.2109263,6.1,0,16.69404911,0.894870309,17.26520662,5.987657678,Fishing Zone,yes,frequent_crosser,crossed
V1148,04-01-2025,79.23997975,7.493534727,3.550294502,166.3536088,-5.68,2.58,16.21138923,3.350448919,75.24520529,5.073927578,Protected Area,yes,frequent_crosser,crossed
V1148,05-01-2025,77.89132283,7.943902563,6.860823109,4.982572429,3.31,2.9,5.900337761,2.969448022,53.32601586,4.808242139,Restricted Zone,no,frequent_crosser,safe
V1149,01-01-2025,80.71528445,9.589536634,13.63031538,215.8640589,2.84,0,17.17305636,2.941352017,21.33400805,7.781695255,Protected Area,yes,rare_crosser,crossed
V1149,02-01-2025,80.01163819,9.130815117,5.556547589,82.66394384,-8.07,2.36,12.99079029,2.142301092,82.07946241,6.771811484,Fishing Zone,yes,rare_crosser,crossed
V1149,03-01-2025,78.44976343,8.520919688,10.03569658,259.1606908,4.48,0,15.49249179,2.61835467,72.97632893,5.819368623,Protected Area,yes,rare_crosser,high_risk
V1149,04-01-2025,76.5222095,7.982594951,15.70463082,205.1281895,5.67,0,24.38094403,2.017777321,2.541664149,2.200310832,Protected Area,no,rare_crosser,safe
V1149,05-01-2025,78.62767451,7.052774224,12.26102416,76.13245464,-3.44,2.23,22.86563977,1.874785305,90.67543632,3.939880376,Fishing Zone,yes,rare_crosser,high_risk
V1150,01-01-2025,76.94301322,8.01837309,8.841298383,238.7828264,2.97,0,23.04215519,2.342389387,87.64491289,2.17590188,Protected Area,no,frequent_crosser,safe
V1150,02-01-2025,78.22616212,8.026880851,10.52563927,353.7603203,1.68,0,9.397957402,1.807253594,33.63661405,8.209928591,Restricted Zone,no,frequent_crosser,safe
V1150,03-01-2025,80.31892464,10.30824767,7.962778356,296.2644681,-2.56,3.89,23.18640588,3.742876718,77.34410895,3.90469426,Fishing Zone,yes,frequent_crosser,crossed
V1150,04-01-2025,79.30065413,9.623195881,13.90120491,261.8713508,5.94,0,3.749116234,1.096863704,33.09577773,8.359918085,Restricted Zone,yes,frequent_crosser,crossed
V1150,05-01-2025,80.46554696,9.959957043,3.770677114,237.481787,-10.13,0,21.59830311,3.481712767,58.89884886,6.710825586,Fishing Zone,yes,frequent_crosser,crossed
V1151,01-01-2025,79.92826243,9.966268658,9.421570964,315.8532889,1.68,1.84,13.41607347,2.875252542,58.48007571,9.420131527,Restricted Zone,yes,clean,crossed
V1151,02-01-2025,76.76367676,7.21077191,6.361057974,186.1225158,-3.06,2.08,2.02119303,2.460947263,75.96081353,4.082397991,Restricted Zone,no,clean,safe
V1151,03-01-2025,76.91074075,7.451159887,5.15253246,203.1234761,-1.21,0,7.091651956,2.931551776,34.07087257,7.364493206,Fishing Zone,no,clean,safe
V1151,04-01-2025,79.87857466,9.128951323,10.23111541,253.9558283,5.08,0,11.59630378,1.593025218,72.30161535,7.730533812,Fishing Zone,yes,clean,crossed
V1151,05-01-2025,77.73033923,7.922114597,9.114252032,24.82121728,-1.12,3.4,6.343675184,1.00373059,17.95581181,4.441577316,Protected Area,no,clean,safe
V1152,01-01-2025,77.4429692,7.764792196,10.6138315,103.2679441,-3.32,0,13.06215191,3.315569122,80.53998603,1.434427335,Fishing Zone,no,clean,safe
V1152,02-01-2025,79.02301696,8.307966333,7.220570894,190.4907488,-3.39,2.21,17.01190512,3.527566463,5.422153819,2.626609274,Fishing Zone,yes,clean,high_risk
V1152,03-01-2025,79.65230584,10.21310618,4.307427275,169.6412817,-2.91,0,18.81670847,2.894537186,6.681407266,6.223166817,Protected Area,yes,clean,crossed
V1152,04-01-2025,78.78842615,8.623220444,6.602521515,149.7736055,2.3,4.06,10.6819285,1.749781748,29.87951959,6.557320013,Fishing Zone,yes,clean,high_risk
V1152,05-01-2025,79.02132129,9.146832069,15.08883962,250.491514,8.49,0,4.481209567,0.676826663,38.18186941,2.838868895,Protected Area,yes,clean,high_risk
V1153,01-01-2025,79.10010758,8.177264114,14.78198845,167.223622,7.73,0,2.399371109,0.985150973,79.5641947,1.127851676,Protected Area,yes,rare_crosser,high_risk
V1153,02-01-2025,77.90720415,7.371432674,12.48363025,44.38658348,-2.3,0,20.74422907,2.171291914,15.71865611,9.392908874,Protected Area,no,rare_crosser,safe
V1153,03-01-2025,81.29591851,8.968704756,6.670251526,355.9484623,-5.81,3.64,18.03705503,3.423476377,57.88988952,3.243233662,Fishing Zone,yes,rare_crosser,crossed
V1153,04-01-2025,79.41566149,7.187880334,11.50178342,297.0190487,4.83,0,5.857762093,0.617520295,22.88898061,8.178462557,Protected Area,yes,rare_crosser,crossed
V1153,05-01-2025,79.03623637,7.721857999,9.931454811,40.19637866,-1.57,0,14.35129771,2.357526164,76.65105206,6.423273936,Fishing Zone,yes,rare_crosser,high_risk
V1154,01-01-2025,81.30431141,9.905529686,8.373547482,29.71805348,-3.33,0,16.37363673,0.735268776,70.68691678,6.255790997,Protected Area,yes,clean,crossed
V1154,02-01-2025,81.49886529,10.49452873,9.488384782,276.2838936,1.11,0,2.693962678,0.753926064,37.04012794,3.728431112,Fishing Zone,yes,clean,crossed
V1154,03-01-2025,81.39146612,10.076,14.06120831,135.2451123,4.57,0,7.879855121,3.617027909,78.74630024,5.518958161,Protected Area,yes,clean,crossed
V1154,04-01-2025,78.23324945,7.157681766,16.39935441,108.4540175,2.34,0,19.21803627,2.656229354,75.34242587,4.811671439,Fishing Zone,no,clean,safe
V1154,05-01-2025,80.29385202,10.33569345,16.55546471,267.4453438,0.16,0,3.317802149,2.919173029,66.60313537,5.152835886,Restricted Zone,yes,clean,crossed
V1155,01-01-2025,78.97643509,7.944474004,15.75923212,15.44144692,2.47,1.99,4.248115019,2.82267917,1.257685383,5.385945538,Restricted Zone,yes,frequent_crosser,high_risk
V1155,02-01-2025,78.25025115,8.132647801,5.662304061,124.311937,-10.1,0,21.99169253,3.160982486,75.44431493,5.40897298,Restricted Zone,no,frequent_crosser,safe
V1155,03-01-2025,78.19225145,7.316084164,8.325853081,18.80257601,2.66,4.63,13.98457888,2.27831606,34.75261432,7.684440406,Fishing Zone,no,frequent_crosser,safe
V1155,04-01-2025,78.5793994,8.457400343,15.89406274,149.2498779,7.57,0,24.54813404,2.479856058,42.05777938,7.716420167,Protected Area,yes,frequent_crosser,high_risk
V1155,05-01-2025,78.57663055,7.65757889,4.975482843,326.2677197,-10.92,0,10.583434,2.624470207,6.737598474,2.157933308,Fishing Zone,yes,frequent_crosser,high_risk
V1156,01-01-2025,80.69753297,9.449016017,8.81749103,174.990268,-3.27,2.22,15.1345733,3.395470416,62.7473031,9.913618816,Restricted Zone,yes,clean,crossed
V1156,02-01-2025,77.79935386,7.717029939,11.56055281,299.0801292,2.74,0,20.71518299,3.061211409,42.19562728,2.1983241,Fishing Zone,no,clean,safe
V1156,03-01-2025,78.93928758,7.713298253,4.618787544,218.1379252,-6.94,3.28,7.605491077,3.986683495,65.15855939,8.53169371,Protected Area,yes,clean,high_risk
V1156,04-01-2025,78.44153275,8.470214171,5.248589043,69.35334209,0.63,0,11.59511099,1.221297843,73.6907455,5.412988902,Protected Area,yes,clean,high_risk
V1156,05-01-2025,78.04694009,7.227094624,14.98888983,316.7541138,9.74,0,6.993023438,3.105724045,46.87736944,1.166195586,Fishing Zone,no,clean,safe
